Name,UUID,Amount,Unit,GWP (AR5) [kg CO2 eq],AP [kg SO2 eq],EP [kg N eq],ODP [kg CFC-11 eq],POCP [kg O3 eq],CO2 [kg],CH4 [kg],N20 [kg]
"Electricity; at user; consumption mix - Electric Energy, Inc. - BA",71cd0065-a21f-3b67-a280-5157704902b0,1,MJ,0.316726494,0.001048348,2.97E-05,8.63E-09,0.010959998,0.308662896,0.000239936,4.73E-06
"Electricity; at grid; consumption mix - Electric Energy, Inc. - BA",82ffe43f-62eb-3062-aadf-0bce3b15d88f,1,MJ,0.304539204,0.001008009,2.86E-05,8.30E-09,0.010538269,0.296785884,0.000230704,4.55E-06
Electricity - BIOMASS - Public Service Company of New Mexico,28749f38-b940-392e-9b69-ac3954998365,1,MJ,0.213270752,0.00139804,8.37E-05,0,0.046843877,0.213059052,3.91E-06,3.86E-07
Electricity; at user; consumption mix - Florida Power & Light Co. - BA,64b4786b-0d0e-3f41-b49f-d51486884c98,1,MJ,0.1307267,0.000261169,1.81E-05,3.33E-10,0.007761127,0.122911082,0.000268348,1.01E-06
Electricity; at user; consumption mix - Public Service Company of New Mexico - BA,81511323-42bf-3f8e-9c9d-31d6d50e935d,1,MJ,0.253336693,0.000354602,2.15E-05,4.94E-09,0.009915199,0.246386216,0.000213491,3.52E-06
Electricity; at user; consumption mix - Southwestern Power Administration - BA,7bd56448-965a-3e54-bf7f-f28608f4fe7a,1,MJ,0.083221382,0.000283252,7.59E-06,1.85E-09,0.002291075,0.080549613,8.37E-05,1.19E-06
Electricity - BIOMASS - JEA,41c1d26c-f6d2-39d6-8464-39f2e6eabde0,1,MJ,0.189946347,0.002827407,0.000174389,2.18E-08,0.098502233,0.189698002,3.48E-06,3.44E-07
"Electricity; at grid; consumption mix - Electric Reliability Council of Texas, Inc. - BA",739a9cbd-7189-3c4b-ae7b-8b756e99bcfb,1,MJ,0.172671507,0.000488546,2.55E-05,2.03E-09,0.011200596,0.162591966,0.000343603,1.60E-06
Electricity; at user; consumption mix - NYISO - FERC,8aaa2df9-e6e6-3774-91a1-553bed6a719a,1,MJ,0.088608959,0.000193868,1.47E-05,2.71E-10,0.005148208,0.083520404,0.000173278,7.25E-07
"Electricity; at grid; generation mix - Duke Energy Florida, Inc.",81bc742a-3e9d-33f3-ab20-b43dd4c5dc79,1,MJ,0.203387479,0.000375072,2.24E-05,1.75E-09,0.009376354,0.194040367,0.000313243,2.06E-06
Electricity; at user; consumption mix - Idaho Power Company - BA,64ddc11d-3d2b-3e2b-8c21-5fc1d11febfd,1,MJ,0.032199033,7.75E-05,7.42E-06,1.98E-10,0.002440604,0.029715137,8.62E-05,2.08E-07
Electricity; at grid; consumption mix - PJM - FERC,6ea4ba30-2cef-3a68-99d7-efb3a2088e06,1,MJ,0.150959068,0.000309566,1.50E-05,2.01E-09,0.005242784,0.139293347,0.000395643,1.99E-06
Electricity; at grid; generation mix - Avista Corporation,9c7a2f50-cd94-320b-b3d1-947766362d0c,1,MJ,0.059380929,7.22E-05,5.62E-06,2.88E-09,0.002380409,0.056820758,7.72E-05,1.46E-06
"Electricity; at user; consumption mix - PJM Interconnection, LLC - BA",610df26a-4b74-30c3-be75-7af4e6021ab9,1,MJ,0.15581362,0.000319787,1.56E-05,2.05E-09,0.005409644,0.143776423,0.00040827,2.05E-06
Electricity - BIOMASS - PowerSouth Energy Cooperative,703de41a-ca9e-3abc-942c-3f949133a2fe,1,MJ,0.188943348,0.002488909,0.000153245,0,0.085786836,0.188755796,3.46E-06,3.42E-07
Electricity; at user; consumption mix - Northwest - FERC,696cf4c2-3b38-37c2-81dc-187b767b4a1e,1,MJ,0.120598912,0.000216092,1.25E-05,2.02E-09,0.005217761,0.1158104,0.000155351,1.56E-06
Electricity - BIOMASS - New York Independent System Operator,96d97554-b4ed-3f84-98bf-7c92a04f45a5,1,MJ,0.298225326,0.001682132,0.000103134,1.12E-08,0.058654823,0.294364458,6.16E-05,7.96E-06
Electricity; at grid; consumption mix - Ohio Valley Electric Corporation - BA,7d1b2a42-aac2-3d51-9b68-075d16682fb9,1,MJ,0.325010956,0.000633713,2.50E-05,6.74E-09,0.011501942,0.299442165,0.000863639,5.02E-06
Electricity - BIOMASS - Balancing Authority of Northern California,979627fb-f9e3-317b-a6bd-e5ab21448a21,1,MJ,0.205795783,0.002772973,0.000170841,0,0.095636921,0.205591503,3.77E-06,3.72E-07
"Electricity - BIOMASS - Puget Sound Energy, Inc.",70b17e50-20e1-35a0-a67d-e116a6d72091,1,MJ,0.4211507,0.0007686,4.47E-05,2.06E-12,0.025435568,0.412804088,0.000139728,1.67E-05
Electricity - BIOMASS - Bonneville Power Administration,9c9e194b-3ba6-3264-808d-93495d81021b,1,MJ,0.282410366,0.000994349,5.79E-05,1.70E-08,0.032848095,0.278556709,6.11E-05,7.96E-06
"Electricity; at grid; generation mix - Associated Electric Cooperative, Inc.",642182ac-2da3-32f8-9b57-d6473c62db7b,1,MJ,0.218650604,0.000793269,3.21E-05,4.54E-09,0.014218377,0.211022831,0.000242264,3.04E-06
"Electricity; at grid; generation mix - Alcoa Power Generating, Inc. - Yadkin Division",616b8b21-12e7-3e2a-af37-a7181900af89,1,MJ,0.0012695,2.54E-24,6.63E-26,0,3.71E-08,0.001197338,2.58E-06,1.50E-24
Electricity; at grid; generation mix - JEA,8b303557-f731-357a-a46a-7a6b1b8ee9b5,1,MJ,0.280444327,0.000575087,2.60E-05,3.80E-09,0.011578596,0.274265865,0.000187246,3.36E-06
Electricity; at grid; consumption mix - ERCOT - FERC,996438f6-ff4b-3c11-a44a-cc64ce7a7b30,1,MJ,0.172671507,0.000488546,2.55E-05,2.03E-09,0.011200596,0.162591966,0.000343603,1.60E-06
Electricity; at grid; consumption mix - Portland General Electric Company - BA,9f160965-7cd6-3f2a-be2f-30e99e8d9696,1,MJ,0.070782842,0.000154363,1.10E-05,3.21E-10,0.00511186,0.064856283,0.00020591,5.59E-07
Electricity; at grid; generation mix - Duke Energy Progress East,585c1bc8-80e7-3f10-a3a6-6361e29e0199,1,MJ,0.11497534,0.000231617,1.38E-05,2.12E-09,0.00485204,0.105409243,0.00032375,1.63E-06
Electricity; at grid; consumption mix - California Independent System Operator - BA,6f718d2f-46c4-362a-a196-c261265ee736,1,MJ,0.102488708,0.000212171,1.56E-05,5.17E-10,0.008557378,0.093043507,0.00032852,8.01E-07
Electricity - BIOMASS - PacifiCorp East,c789969a-861c-38fe-a1f7-e695255e0a1c,1,MJ,0.190500397,0.002922577,0.000181059,0,0.101356889,0.1903113,3.49E-06,3.45E-07
Electricity; at grid; generation mix - Portland General Electric Company,7a421c74-bfc1-3fd4-a00f-af36f37ad559,1,MJ,0.092528869,0.000208474,1.42E-05,1.01E-10,0.007260319,0.08396631,0.000299287,6.42E-07
Electricity - BIOMASS - Duke Energy Carolinas,13a338e9-1f22-33ab-9a74-d30db41b366e,1,MJ,0.197512322,0.001180109,6.93E-05,4.19E-08,0.040799564,0.197212693,3.62E-06,3.57E-07
"Electricity; at grid; consumption mix - Gila River Power, LLC - BA",69f0f6f3-db9f-3c24-ac45-56dc084fbd0d,1,MJ,0.156321526,0.00044009,2.96E-05,1.67E-10,0.015388422,0.132050554,0.000861488,4.88E-07
Electricity - ALL - Hydro-Quebec TransEnergie,d41b1948-c4eb-3a6c-94cb-03552af64b0b,1,MJ,0.003405797,5.74E-06,1.32E-05,3.01E-10,5.62E-05,0.003058015,1.16E-05,9.58E-09
"Electricity; at grid; consumption mix - City of Tacoma, Department of Public Utilities, Light Division - BA",79ea9941-224c-30bd-969d-4032cfaa8005,1,MJ,0.06219173,0.000137565,3.24E-06,2.09E-10,0.001328374,0.061102776,2.40E-05,1.55E-06
Electricity; at grid; consumption mix - Seattle City Light - BA,6c24ac2c-dd77-3dff-a8cc-90054528ec3f,1,MJ,0.008946194,2.62E-05,2.00E-06,1.67E-10,0.000729059,0.008546859,1.33E-05,8.88E-08
Electricity; at user; consumption mix - Duke Energy Progress East - BA,5ac61f8b-20d0-3a99-a4a0-c888d8d23423,1,MJ,0.118881163,0.000239009,1.43E-05,2.19E-09,0.005008421,0.109034422,0.000333183,1.68E-06
"Electricity; at grid; consumption mix - Associated Electric Cooperative, Inc. - BA",75132c61-a7bd-3cf4-a377-1e97e124becd,1,MJ,0.209279072,0.000745532,3.01E-05,4.36E-09,0.013184121,0.201984162,0.00023172,2.91E-06
Electricity - BIOMASS - Western Area Power Administration - Rocky Mountain Region,00c1b36f-7dec-360a-9e67-cfd64b564422,1,MJ,0.171679423,0.003584618,0.000222959,0,0.12481265,0.171509008,3.15E-06,3.11E-07
Electricity; at user; consumption mix - US - US,75d4be66-12a7-30b3-bc57-fa724c941b0e,1,MJ,0.160691654,0.00034741,1.84E-05,2.39E-09,0.00737751,0.152067377,0.000288015,1.92E-06
Electricity; at user; consumption mix - Florida Municipal Power Pool - BA,9aa4d22e-c29e-35ac-b81d-1908de7be42b,1,MJ,0.202560909,0.000334966,1.89E-05,2.18E-09,0.008085884,0.193345517,0.000307794,2.13E-06
Electricity; at grid; generation mix - Public Service Company of Colorado,77425202-9a97-385c-9a80-769e4feb2a16,1,MJ,0.1635315,0.000266952,1.83E-05,2.60E-09,0.006201161,0.157173507,0.000207089,1.96E-06
"Electricity; at grid; generation mix - Puget Sound Energy, Inc.",69686446-51d4-3675-ab63-226909efbd5c,1,MJ,0.12815067,0.000256734,2.51E-05,1.83E-10,0.008469912,0.121249458,0.000234489,1.14E-06
Electricity; at grid; generation mix - Southwest Power Pool,713cf846-43d9-3d3f-a831-4ae3e164953e,1,MJ,0.186521246,0.000433747,1.98E-05,4.01E-09,0.007166054,0.179886532,0.000212416,2.44E-06
"Electricity; at grid; generation mix - Electric Energy, Inc.",80baf1bf-3b14-3e37-8bc3-9c41b9b8874f,1,MJ,0.304539204,0.001008009,2.86E-05,8.30E-09,0.010538269,0.296785884,0.000230704,4.55E-06
Electricity; at grid; generation mix - Seminole Electric Cooperative,9ff31a19-6e51-3acb-bc9e-ac10c39943a3,1,MJ,0.239513129,0.000361318,1.53E-05,3.71E-09,0.005919532,0.230236592,0.000298705,3.31E-06
Electricity; at user; consumption mix - Southwest Power Pool - BA,5fbe46bd-265a-3a59-98fe-c74a1c223877,1,MJ,0.194423694,0.000451039,2.06E-05,4.16E-09,0.007465891,0.187514637,0.000221173,2.54E-06
"Electricity; at user; consumption mix - Tallahassee, City of - BA",9b39629e-610e-3135-be11-7b7359caace0,1,MJ,0.167184332,0.000277307,2.02E-05,6.90E-10,0.008465199,0.158207809,0.000310247,9.94E-07
Electricity - ALL - Manitoba Hydro,34e96a45-3ff2-3d0f-83d7-5cd0505a0d47,1,MJ,0.003061348,5.60E-06,1.28E-05,1.46E-10,1.54E-05,0.002719639,1.14E-05,5.36E-10
Electricity; at user; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,690d5f79-401d-3d30-9eb3-944df1715f75,1,MJ,0.135445446,0.000232475,1.51E-05,1.89E-09,0.006238241,0.12637779,0.000306515,1.60E-06
Electricity - ALL - B.C. Hydro & Power Authority,25afca4e-ecc1-3b02-8054-b7a2311e3484,1,MJ,0.019890379,5.99E-05,9.09E-06,7.48E-10,0.001705275,0.018381747,5.18E-05,1.32E-07
Electricity; at user; consumption mix - PUD No. 1 of Douglas County - BA,91ba7e39-5ec0-3f25-b643-6b36dfd084b6,1,MJ,0.000200921,1.14E-25,2.96E-27,0,1.22E-09,0.000198551,8.46E-08,6.69E-26
Electricity; at grid; generation mix - Western Area Power Administration - Upper Great Plains West,82b264b0-d67b-3d5a-8352-46a4a1ac53ba,1,MJ,0.006214002,1.36E-06,7.17E-07,2.99E-13,1.48E-05,0.006017138,6.95E-06,1.35E-09
"Electricity; at grid; generation mix - NaturEner Power Watch, LLC (GWA)",9bd80e28-a7b5-3c5e-a98f-326868cdce14,1,MJ,0.006915525,1.95E-05,1.26E-05,3.60E-12,0.000211164,0.006464436,1.52E-05,2.34E-08
Electricity - BIOMASS - El Paso Electric Company,d7a94246-6bbe-3fb2-89e7-1f7688304ddc,1,MJ,0.216659528,0.003701654,0.000229356,0,0.128394042,0.216444464,3.97E-06,3.92E-07
"Electricity; at user; consumption mix - Midcontinent Independent System Operator, Inc. - BA",73cf723e-ab4a-3ae1-9a1e-a34364cea714,1,MJ,0.207066753,0.00053021,2.43E-05,4.37E-09,0.009921552,0.198580125,0.000275726,2.62E-06
Electricity - BIOMASS - Avista Corporation,d567ef9d-7d7c-303c-b43c-0cbb8bc9b5dd,1,MJ,0.394737844,0.000392055,2.19E-05,5.19E-08,0.012283151,0.386349234,0.000135088,1.70E-05
Electricity; at user; consumption mix - South Carolina Public Service Authority - BA,99661c17-082b-33a2-8d0e-8331d19831e2,1,MJ,0.252286825,0.000324801,1.83E-05,4.60E-09,0.006588726,0.239357255,0.00042769,3.40E-06
Electricity; at user; consumption mix - Southeast - FERC,9f6a16c6-3df8-39f0-8b4e-af72c0e663ca,1,MJ,0.160505939,0.000297261,1.73E-05,1.86E-09,0.006769701,0.152725871,0.00025901,1.80E-06
"Electricity; at grid; generation mix - Tallahassee, City of",6d7e2716-815f-36c9-8b44-ea173a6eef41,1,MJ,0.156027582,0.000247821,1.95E-05,1.37E-10,0.00831291,0.14711036,0.000312317,5.89E-07
"Electricity; at grid; consumption mix - Puget Sound Energy, Inc. - BA",6334c6ab-2295-313a-8cbd-a8e86e846232,1,MJ,0.088480478,0.000181581,1.63E-05,3.52E-10,0.005449298,0.084021647,0.000149765,9.09E-07
Electricity; at grid; generation mix - Bonneville Power Administration,638c79fc-889a-3669-b596-d699ca9d3b9f,1,MJ,0.03561232,7.96E-05,6.08E-06,6.90E-10,0.001953194,0.033973266,5.44E-05,3.84E-07
Electricity - BIOMASS - Nevada Power Company,cfc64fb0-d601-316c-b063-3753e5d0d721,1,MJ,0.222961683,0.001339411,7.98E-05,0,0.045006457,0.222740364,4.09E-06,4.03E-07
Electricity - BIOMASS - ISO-NE,8aa3a128-ab03-393b-bd53-6dd687f96150,1,MJ,0.363895675,0.000373599,1.95E-05,5.36E-08,0.01063624,0.356772124,0.000112063,1.46E-05
Electricity; at grid; consumption mix - Salt River Project Agricultural Improvement and Power District - BA,00f828c8-2aa5-3e86-a2cd-fabe0489d245,1,MJ,0.130540402,0.000224056,1.46E-05,1.82E-09,0.006012329,0.121801124,0.000295415,1.55E-06
"coal extraction and processing - West/Northwest, SUB, Surface",7c3d2fbe-e2bb-3f9d-b15f-ed66446c8661,1,kg,0.029905893,0.000246389,1.48E-05,7.13E-11,0.005523355,0.014757123,0.000539525,1.51E-07
Electricity; at grid; consumption mix - Nevada Power Company - BA,4a9358dd-5c89-3164-a6c0-40e40f587350,1,MJ,0.142925482,0.00025491,1.63E-05,5.24E-10,0.01134347,0.130493125,0.000436336,7.36E-07
"coal extraction and processing - Gulf Lignite, LIG, Surface",7ec3e381-1af5-3d9b-8483-a4bf89364c78,1,kg,0.033526565,0.000402023,2.19E-05,1.01E-10,0.007904501,0.022579624,0.000389152,1.82E-07
Electricity; at grid; generation mix - Southeastern Power Administration,453feb02-3ce8-3bd9-9c1f-dc07d473c89f,1,MJ,0.000197009,5.73E-07,4.60E-08,4.07E-12,9.59E-06,0.00018076,4.22E-07,5.70E-10
"Electricity; at user; consumption mix - City of Tacoma, Department of Public Utilities, Light Division - BA",337fc42a-81b5-3d8b-b98f-614d417bc11f,1,MJ,0.064709858,0.000143135,3.37E-06,2.17E-10,0.00138216,0.063576813,2.50E-05,1.62E-06
"coal extraction and processing - West/Northwest, SUB, Underground",af328fe6-baf1-3743-b82f-44d68be937b1,1,kg,0.029905893,0.000246389,1.48E-05,7.13E-11,0.005523355,0.014757123,0.000539525,1.51E-07
"coal extraction and processing - Northern Appalachia, WC, Underground",f29030e5-f681-31ae-9be8-d47f905cb0cb,1,kg,0.384651341,0.00041738,2.18E-05,7.11E-10,0.007769148,0.064085541,0.011440219,8.20E-07
Electricity; at grid; generation mix - Turlock Irrigation District,4e4a17e9-d24a-35f4-94ef-9695d787bdb7,1,MJ,0.141748564,0.000185902,1.37E-05,1.90E-10,0.006062544,0.128133113,0.000481027,4.68E-07
"Electricity; at grid; consumption mix - PJM Interconnection, LLC - BA",02e2f5b0-74ac-3c4b-a691-d7b1ad5e3646,1,MJ,0.149604304,0.000307043,1.49E-05,1.97E-09,0.005194065,0.138046801,0.000392,1.97E-06
Electricity; at user; consumption mix - MISO - FERC,11b43f23-fa67-3d22-9e80-8951c69d7b5e,1,MJ,0.21049675,0.00053301,2.44E-05,4.33E-09,0.009922291,0.201980056,0.00027601,2.71E-06
Electricity; at user; consumption mix - ISO-NE - FERC,13ef9dff-c849-324e-a964-25fe48907c8c,1,MJ,0.109749125,0.000186117,1.56E-05,1.87E-09,0.005129382,0.10450979,0.0001698,1.63E-06
Electricity; at grid; consumption mix - Balancing Authority of Northern California - BA,0033b245-c828-3fe4-ba32-1e35bc4d30ca,1,MJ,0.116394205,0.000192151,1.29E-05,8.59E-11,0.00643042,0.10519436,0.000395904,3.86E-07
"coal extraction and processing - West/Northwest, WC, Surface",add8ca4f-e58d-3655-a803-f6a14be89011,1,kg,0.029905893,0.000246389,1.48E-05,7.13E-11,0.005523355,0.014757123,0.000539525,1.51E-07
Electricity; at user; consumption mix - CAISO - FERC,1744d0a0-5348-316f-ae28-9543f3a03d1d,1,MJ,0.119107184,0.000226103,1.61E-05,8.47E-10,0.008414887,0.109165266,0.000344281,1.01E-06
coal transport - Lake Vessel,932eb6ce-8bf7-3150-8c54-c74077325e7e,1,t*km,0,0,0,0,0,0,0,0
Electricity; at grid; consumption mix - Northwest - FERC,081c824a-a8a4-3958-8e6e-1bf18e1841f2,1,MJ,0.116037306,0.000207919,1.20E-05,1.94E-09,0.005020401,0.111429917,0.000149475,1.50E-06
"coal extraction and processing - West/Northwest, BIT, Surface",758f6f8c-20b8-3dfd-bf59-abfc2d6dd1a5,1,kg,0.029905893,0.000246389,1.48E-05,7.13E-11,0.005523355,0.014757123,0.000539525,1.51E-07
Electricity; at grid; generation mix - ISO-NE,0221b6ad-ae8c-3e0c-9955-5084e96978de,1,MJ,0.117752936,0.000198302,1.53E-05,1.99E-09,0.005515063,0.112181165,0.000180395,1.76E-06
Electricity; at grid; consumption mix - MISO - FERC,39a94f2a-03f7-38ca-9cf1-71a839287487,1,MJ,0.201187364,0.000509438,2.33E-05,4.14E-09,0.00948347,0.193047327,0.000263804,2.59E-06
"coal extraction and processing - Lignite, LIG, Surface",4f1ed7d4-549e-339b-a42c-db85107213c5,1,kg,0.029821303,0.00039952,5.39E-05,2.04E-10,0.007714474,0.023688451,0.000216706,2.32E-07
Electricity; at grid; consumption mix - CAISO - FERC,0082cc36-0aa6-3ff2-acf5-a2765411b57a,1,MJ,0.113653813,0.000215751,1.53E-05,8.08E-10,0.008029608,0.10416709,0.000328518,9.66E-07
"Electricity; at grid; consumption mix - Tallahassee, City of - BA",58035f2e-4b9b-3557-8fcc-daa7ffcb0225,1,MJ,0.159358253,0.000264326,1.93E-05,6.58E-10,0.008068934,0.150801931,0.000295724,9.47E-07
Electricity; at user; consumption mix - Public Service Company of Colorado - BA,4537d7cd-1dbf-37b5-a4c6-1a1f2c19a1de,1,MJ,0.179876295,0.000286959,1.90E-05,2.86E-09,0.006589119,0.173221783,0.000215154,2.22E-06
Electricity; at grid; consumption mix - NYISO - FERC,483aa8c9-12d2-3a42-91f1-09085f3c9c6b,1,MJ,0.084463172,0.000184797,1.41E-05,2.58E-10,0.004907337,0.079612698,0.000165171,6.91E-07
"coal extraction and processing - Rocky Mountain, WC, Surface",a97a6abc-c800-3526-aa08-67506250d0b2,1,kg,0.097982368,0.000256945,1.53E-05,5.33E-10,0.005889847,0.040672191,0.002041646,5.09E-07
Electricity; at grid; generation mix - NorthWestern Corporation,20668ae6-8e21-39a8-aba0-8206d72dd4a8,1,MJ,0.245941431,0.000460715,1.61E-05,5.70E-09,0.007362009,0.241274505,0.000130004,3.72E-06
Electricity; at grid; generation mix - Los Angeles Department of Water and Power,479217ca-4118-3bcd-ba08-157974a3d14c,1,MJ,0.195380573,0.000299807,1.87E-05,2.62E-09,0.008544954,0.184399203,0.000370895,2.12E-06
"coal extraction and processing - Rocky Mountain, BIT, Underground",94dfa918-fcf9-36f9-9514-47db08783423,1,kg,0.114886526,0.000260344,1.55E-05,6.58E-10,0.006001658,0.048042557,0.002381115,6.10E-07
"coal extraction and processing - Import, BIT, Underground",bfd40c83-d4c1-3b0c-88b9-3c6f1abcaf92,1,kg,0.280968676,0.00044529,2.29E-05,1.13E-09,0.008357718,0.075706254,0.007320694,9.77E-07
Electricity; at user; consumption mix - Public Utility District No. 1 of Chelan County - BA,4a1816ca-5263-383b-bfbe-beec1acbb9c2,1,MJ,0.010481597,2.05E-05,1.84E-06,3.97E-11,0.000615191,0.009967339,1.73E-05,1.03E-07
"coal extraction and processing - Central Appalachia, BIT, Underground",9d6b2b16-a64e-3eb4-9033-926458e9de08,1,kg,0.310734334,0.000426554,2.22E-05,7.75E-10,0.007829575,0.06751452,0.008677218,8.81E-07
"coal extraction and processing - Rocky Mountain, SUB, Surface",cb25401d-5b32-347e-a964-d7ceb49c35cc,1,kg,0.036355807,0.000244556,1.47E-05,7.81E-11,0.005482222,0.013802451,0.000804059,1.41E-07
"Electricity; at grid; consumption mix - Midcontinent Independent System Operator, Inc. - BA",1ea0668d-d780-3a6a-a4bc-3447358060df,1,MJ,0.197934899,0.000506827,2.33E-05,4.17E-09,0.009484002,0.18982254,0.000263566,2.51E-06
Electricity; at grid; generation mix - B.C. Hydro & Power Authority,504a0f41-1400-359c-a12e-dfc052826f6e,1,MJ,0.019890379,5.99E-05,9.09E-06,7.48E-10,0.001705275,0.018381747,5.18E-05,1.32E-07
Electricity; at grid; consumption mix - Duke Energy Carolinas - BA,28382a88-b2b2-3cfe-985e-659290858e70,1,MJ,0.097581406,0.000161662,1.12E-05,1.32E-09,0.003508188,0.092912308,0.000152755,1.21E-06
Electricity; at user; consumption mix - SPP - FERC,37733d38-be37-32eb-a6ad-4f119294136f,1,MJ,0.193353963,0.000449425,2.05E-05,4.14E-09,0.007416106,0.186485668,0.000219851,2.53E-06
Electricity; at user; consumption mix - California Independent System Operator - BA,1eba69d4-62c4-3a1b-ba13-d7f2893c1f28,1,MJ,0.10743043,0.000222402,1.64E-05,5.42E-10,0.008969991,0.097529808,0.00034436,8.40E-07
Electricity; at user; consumption mix - Western Area Power Administration - Rocky Mountain Region - BA,46535c58-2c1d-3561-a5bb-a008b9c959d8,1,MJ,0.274331722,0.000363796,1.71E-05,4.42E-09,0.00748408,0.267933013,0.000188364,4.09E-06
Electricity; at user; consumption mix - Ohio Valley Electric Corporation - BA,43339837-bedc-3558-b59c-b30703897bd4,1,MJ,0.340972195,0.000664835,2.62E-05,7.07E-09,0.012066801,0.314147725,0.000906052,5.26E-06
Electricity; at grid; consumption mix - Gainesville Regional Utilities - BA,112d97d5-63cb-324a-9413-6e64d2a6694b,1,MJ,0.213804673,0.000340188,2.27E-05,1.94E-09,0.009857787,0.205552567,0.000273507,2.07E-06
Electricity; at grid; consumption mix - Imperial Irrigation District - BA,37b87ceb-2e31-3d38-baaa-84f148287d2f,1,MJ,0.084030752,9.41E-05,5.21E-06,5.47E-11,0.002451869,0.072165829,0.000412026,1.20E-06
"Electricity; at grid; generation mix - City of Tacoma, Department of Public Utilities, Light Division",06df99f6-39b1-39dd-9655-89856dde8115,1,MJ,0.075692922,0.000166584,1.96E-06,3.03E-36,0.001095809,0.07481451,1.14E-05,2.11E-06
"Electricity; at user; consumption mix - Associated Electric Cooperative, Inc. - BA",3b623b7e-b22b-3903-9670-7aaac965357d,1,MJ,0.219131874,0.000780632,3.15E-05,4.56E-09,0.013804826,0.211493522,0.000242629,3.04E-06
Electricity; at grid; generation mix - PacifiCorp East,1af24dbe-ef9a-3454-86c2-4b0edc50b5e8,1,MJ,0.2329081,0.000445868,2.04E-05,5.02E-09,0.009316035,0.225337199,0.00023609,3.48E-06
coal transport - Railroad,65a50872-255f-3db5-bf8a-ce8ba3b9656e,1,t*km,0.033322004,0.00081594,4.77E-05,6.80E-11,0.017391696,0.033237318,1.06E-06,2.07E-07
"Electricity; at user; consumption mix - Puget Sound Energy, Inc. - BA",2789aa03-b05c-3374-9aaa-12d1a20a6a55,1,MJ,0.092063031,0.000188933,1.69E-05,3.66E-10,0.005669938,0.087423663,0.000155829,9.46E-07
"Electricity; at grid; generation mix - Midcontinent Independent System Operator, Inc.",065235ce-868d-3876-9b55-e2999b12639c,1,MJ,0.2031418,0.000522344,2.37E-05,4.34E-09,0.009748621,0.194850099,0.00026921,2.58E-06
