Name,UUID,Amount,Unit,GWP (AR5) [kg CO2 eq],AP [kg SO2 eq],EP [kg N eq],ODP [kg CFC-11 eq],POCP [kg O3 eq],CO2 [kg],N2O [kg],CH4 [kg]
"Transport, combination truck, long-haul, diesel powered, South",8bc30eb0-0fa6-3cef-8855-d8e975cd915d,1.0,t*km,0.10751049466215276,0.0009292982679945497,0.00010529287540117182,2.4955338607893356e-10,0.03253878632234228,0.1068757233917238,2.696832219923502e-07,2.0059654249478316e-05
"Transport, single unit truck, long-haul, gasoline powered, East North Central",428e0fa8-88bc-3c04-b793-179db3a02f66,1.0,t*km,0.39995800112140306,0.0018988319438754588,0.0002865414891714401,8.965251476903651e-10,0.0674648075384918,0.39442168966747965,1.4586796146242032e-05,5.946134447527508e-05
"Transport, ocean freighter, average fuel mix",1e2429d8-8d91-328f-85c3-18d39bdebfa7,1.0,t*km,0.007978842678834858,0.00014187384149999435,1.2673492856544244e-05,3.856027784947982e-11,0.0028586892864597125,0.007892128781342031,1.2726060154152455e-07,1.884582096512088e-06
"Transport, single unit truck, diesel powered",45b70b50-20a0-341b-8e2f-c196974d1541,1.0,t*km,0.21296307280254576,0.0009498797839355434,0.00014231915378091312,4.2654021677460964e-10,0.032960867933716234,0.21062363085838423,6.456039218635749e-06,2.2362177163637697e-05
"Asphalt binder, 0.5% polyphosphoric acid (PPA), consumption mix, at terminal, from crude oil, 0.5% polyphosphoric acid",28d7d56e-a751-492c-9bb1-08f19ea4ac37,1.0,kg,0.6561313575077178,0.0019420695261811393,0.00017469724635713396,2.8483867260611906e-11,0.03680617044956122,0.5869382898816913,8.68398093361525e-06,0.002388948640587799
"Transport, single unit truck, long-haul, gasoline powered, Southwest",49ecf1ea-a971-3332-9c6a-9f8d1153d62e,1.0,t*km,0.41006341264389723,0.0019527418829212424,0.00029423414389948314,9.194231901359606e-10,0.06934482651765758,0.40447184404186687,1.4797892105152563e-05,5.9431566294092905e-05
"Solid oxide electrolysis stack; 150 kW, at plant",fea93709-0327-4eb4-b705-aa4db0f55cdf,1.0,Item(s),6583.753847917246,33.77481979220458,1.0731487820021917,3.173292442643003e-05,370.7258196199955,6215.824105031354,0.10234592787867725,12.147442390843452
"Transport, combination truck, long-haul, diesel powered, Alaska",67759511-8607-395d-8d34-8636b1e47754,1.0,t*km,0.09505176520464392,0.0007749177705973446,9.017011616466714e-05,2.208167263524301e-10,0.027082317757973928,0.09465483085869174,2.3913510103428464e-07,1.1861318173950745e-05
"Transport, single unit truck, short-haul, diesel powered, South",cdbace4b-f0cb-3bbf-99e6-b1291b558413,1.0,t*km,0.34229191304872447,0.0020426568892584055,0.0002774514957509435,7.954638415449748e-10,0.07130400215116847,0.34067206765113545,1.3786332737317042e-06,4.46177236611255e-05
"Transport, single unit truck, long-haul, diesel powered",c3ba0cd2-d36d-396a-8295-bd4c00979cf6,1.0,t*km,0.41160509024601055,0.0025510727589415963,0.00034265266833024524,9.248679123105651e-10,0.08963968938944224,0.40978486860334556,1.5402458878821437e-06,5.023618061948993e-05
"Transport, light commercial truck, diesel powered, Northwest",829dbcc5-70eb-324d-a6c1-c20870342237,1.0,t*km,0.9247462614050657,0.006735211919137908,0.0008263957781113013,2.1483964962192278e-09,0.2362982200563164,0.9201274376012009,4.596151562569211e-06,0.00012095603080652436
"Transport, single unit truck, long-haul, gasoline powered",707525a6-c6e4-31e0-a728-5685f0133b9c,1.0,t*km,0.40599839142025107,0.0018498194865624886,0.00028787002758528114,9.202623293864136e-10,0.06573339351360549,0.4003355738273004,1.5098873490325579e-05,5.9127402301793155e-05
"Automotive painting, top coat, per m2",ac1515a9-6ed3-347e-8e33-cd870a2de574,1.0,m2,0.5432020658770028,0.001174385713569257,6.220382779948095e-05,8.09460561902601e-09,0.08105268371982141,0.5140485626339353,6.498307695668986e-06,0.0009736072008664404
"Transport, single unit truck, long-haul, gasoline powered, Northwest",6d60445d-fe08-3328-9757-6c63f96bf05b,1.0,t*km,0.4009384427012524,0.001951959913441412,0.00029031317029017904,8.987352676613796e-10,0.06934371353725718,0.39541229693623686,1.4677334038793264e-05,5.82408888510355e-05
"Transport, combination truck, short-haul, diesel powered, Northeast",9be99f9e-d855-3f70-b879-9cba92fae8ee,1.0,t*km,0.11877946290845817,0.0009044003398879975,0.00010868830638335026,2.7623452329041737e-10,0.03160591372570629,0.11830582180286592,3.20966674409288e-07,1.3813401545805947e-05
"Transport, light commercial truck, diesel powered",bf6e7378-4e08-3698-a3a7-c9cc90fcbc07,1.0,t*km,0.9318967442489207,0.0068810205402392135,0.0008428595239236006,2.1869657509397655e-09,0.24140503847194394,0.9272665668551195,4.691024240686174e-06,0.00012045458979603736
"Automotive painting, electrocoating, per m2",65d88b9a-d73a-354d-b9ff-c8503ec42c78,1.0,m2,0.09313688243471506,0.00020135899881219425,1.0665406044426442e-05,1.3878929762121275e-09,0.005898230522387518,0.08813825195320935,1.114193332271254e-06,0.0001669337160165033
"Transport, single unit truck, short-haul, gasoline powered, West North Central",1b8aeea1-53ae-3834-8162-4dd62dd2eefc,1.0,t*km,0.30999367744972656,0.0016300090020149964,0.00023151829346860678,6.917107801595928e-10,0.058273693704447814,0.3042830089190942,1.404392566323426e-05,7.087434421474065e-05
"Transport, single unit truck, short-haul, diesel powered, Northeast",2962a2fb-4a99-3f77-b999-629bef8eb124,1.0,t*km,0.3455397049783164,0.0022579235156880277,0.00029244907628431054,8.028675618817805e-10,0.07884613581367902,0.34385105843029096,1.4311412856632049e-06,4.657622449416039e-05
"Transport, single unit truck, long-haul, diesel powered, Northwest",c3be0482-cb54-39f8-8638-dd3a4dec68eb,1.0,t*km,0.41233757654545805,0.002652870430259547,0.0003463556340659149,9.580850875821506e-10,0.09382288196820787,0.4103370945563411,1.6615247746572666e-06,5.549647238180947e-05
"Transport, single unit truck, short-haul, gasoline powered, Northeast",9a0c9355-de4f-324b-8c72-bd57a1944514,1.0,t*km,0.33749740112517174,0.0016772211743247643,0.0002457394489834674,7.522364029713959e-10,0.06014951252832432,0.33094946890347104,1.6591049204050523e-05,7.665570563811051e-05
"Asphalt binder, 8% ground rubber tire (GRT), consumption mix, at terminal, from crude oil, 8% ground rubber tire",72d5a381-8cae-4e1d-b0a3-26cc43b69867,1.0,kg,0.6226503525651295,0.0016791525429884064,0.00016196684932605354,2.5508564956622574e-11,0.03494673710683132,0.5576966863546563,7.82445238006409e-06,0.002245680923822201
"Transport, ocean freighter, residual fuel oil powered",f85fcdde-6c6b-3bbb-8efc-de6cb34c9ac7,1.0,t*km,0.008320256337065544,0.00016125409093984083,1.3038223165461462e-05,3.919564595982913e-11,0.0029935788422764515,0.008230987711836321,1.3277661366041345e-07,1.9234868879645603e-06
"Transport, light commercial truck, gasoline powered, Hawaii",489c875b-7e8d-3cd7-a9ef-82f71a8bdb69,1.0,t*km,0.7118705129199026,0.002889676956079327,0.0004769868453990021,1.5848623703262591e-09,0.10289150015050914,0.6972488601485771,4.221887550844959e-05,0.00012225833979082252
"Transport, light commercial truck, diesel powered, Hawaii",85a03eac-6e0a-3c47-8a18-e71b16e913f9,1.0,t*km,0.9605886778967123,0.006978407535895088,0.0008574343717162043,2.2323907706789878e-09,0.24475483966767753,0.9560597124422265,4.8136932060287215e-06,0.00011566827523200577
"Transport, single unit truck, long-haul, diesel powered, Alaska",6ef61870-e92e-34e0-97ba-d62962f70b3e,1.0,t*km,0.40002650525429106,0.0026727096787622245,0.0003421117475663882,9.285798004145383e-10,0.09330501776137283,0.3980435681971951,1.5939488142486736e-06,5.551632935681506e-05
"Transport, light commercial truck, gasoline powered, Northwest",8e21a279-3c3e-3e94-901c-69322d474a1e,1.0,t*km,0.6953974612313966,0.0028904674243539954,0.0004699946938588836,1.5469220397013568e-09,0.1029827360760441,0.6805840278118839,4.162667748679717e-05,0.00013472128637838173
"Transport, light commercial truck, diesel powered, West",7666dfe2-42e7-32b1-865c-ad7abef41db3,1.0,t*km,0.9575540774419075,0.0071957682044394644,0.0008702175234512762,2.2250641375208007e-09,0.25266703796234624,0.9528941420344187,4.880378629746325e-06,0.00011971635789790648
"Automotive painting, pretreatment",b096119c-d496-3c65-b3fe-9a65a09187a8,1.0,m2,0.06074144506611856,0.00013152508618186572,6.969492697639428e-06,9.051475931818223e-10,0.0027961233436752473,0.05748146866513653,7.266478253942961e-07,0.00010886981479337175
"Transport, light commercial truck, diesel powered, Southeast",96f5b352-fcf1-37c0-bea1-8600ab1875e1,1.0,t*km,0.9560815309279107,0.007045931750852426,0.0008597028795766365,2.2215769902800264e-09,0.24715664394133396,0.951470710477253,4.735206581155599e-06,0.0001193370179469206
"Transport, light commercial truck, gasoline powered, East North Central",2901993d-1852-3184-897e-5a30203714e8,1.0,t*km,0.7023505416918222,0.0028995926784294817,0.00047333375826193354,1.561800707240185e-09,0.10374490217239132,0.6871002333986995,4.1833963203459684e-05,0.00014835865643945698
"Transport, single unit truck, long-haul, gasoline powered, Southeast",43ec3512-f8e1-3fba-84ea-5db46f154cd4,1.0,t*km,0.4135713932490431,0.0017701560719604206,0.00028413695455152565,9.274339089545125e-10,0.06293537032271243,0.40801649126156914,1.4746520690374442e-05,5.860635758598415e-05
"Transport, combination truck, diesel powered",34156f3c-28ef-33db-9ad0-6293a2aa0d52,1.0,t*km,0.09915233279305609,0.00041773142778054126,6.47987096631557e-05,1.990491765482528e-10,0.014430855408566513,0.09831542347164199,2.1185164607655324e-06,9.79853096957168e-06
"Transport, single unit truck, long-haul, diesel powered, West North Central",2afa4806-2633-3beb-8842-13326d66ed0a,1.0,t*km,0.38465215169151806,0.00245758966801384,0.00032204016619269264,8.938898077340314e-10,0.08576265798297086,0.382791140200048,1.5038736259768997e-06,5.202245877142292e-05
"Transport, single unit truck, short-haul, diesel powered, Southeast",44757f0f-dde7-3b14-a8ac-a017ee01808e,1.0,t*km,0.34645964977411137,0.0020758856712091906,0.0002813525500589869,8.051042944243322e-10,0.07247327194534431,0.3448162166209628,1.4054389241895542e-06,4.520419154491086e-05
"Transport, single unit truck, short-haul, diesel powered, Alaska",8e075e04-06b4-3bdd-ac09-4c53b6c7e50a,1.0,t*km,0.3216044121687697,0.0022323378124393836,0.0002803267684537809,7.465052255842215e-10,0.07785665028850841,0.3199958648464536,1.3003130159656302e-06,4.4966921351290214e-05
"Transport, light commercial truck, gasoline powered, West North Central",b001e212-e048-37ed-880c-6d19b0f87914,1.0,t*km,0.6871544648116152,0.0029551491160862632,0.00047051690993108624,1.5276861732104669e-09,0.10570544799810919,0.6720520652617459,4.120728809500517e-05,0.00014901524194588906
"Transport, light commercial truck, diesel powered, West North Central",c61964bd-2f6a-3aa4-a43c-dc215d3fce87,1.0,t*km,0.9084994763702383,0.006589163679847248,0.0008101518991465573,2.1108026370198337e-09,0.23110113328561285,0.9039334801114971,4.342927497114943e-06,0.00012147471368681312
"Transport, light commercial truck, gasoline powered, Alaska",8fbb300d-2908-3dd0-97ce-0ce9eb324c44,1.0,t*km,0.7042959381977012,0.002855081415270624,0.0004708872054099522,1.5637952593067791e-09,0.10342418897229741,0.688613124892239,4.0937162214118356e-05,0.00017229237659626976
"Transport, light commercial truck, diesel powered, Central",bbcb0128-0ea1-3ef9-9f94-889a523b7c35,1.0,t*km,0.9376282907002017,0.006878630962375093,0.0008410281683721505,2.178214819083708e-09,0.2413352083283015,0.9329789966778803,4.636873119183836e-06,0.0001216518757119719
"Transport, single unit truck, short-haul, gasoline powered, Southeast",976227bd-5a7a-3e8e-9e67-7ce926b428a8,1.0,t*km,0.3367575287687907,0.0015371558260600727,0.00023667662764815847,7.511549412377372e-10,0.05523650041930147,0.3304817540138201,1.6050317571924836e-05,7.20536886450772e-05
"Transport, combination truck, long-haul, diesel powered, Central",c61b85fc-217c-32c1-b313-ba8efb80e378,1.0,t*km,0.10493408245746919,0.0009529499906257104,0.00010567460828624512,2.4357186924105215e-10,0.033353874722381216,0.10432854055458844,2.635912604745614e-07,1.907480385411426e-05
"Transport, single unit truck, short-haul, diesel powered, West North Central",8c3b113e-9ed2-3a86-af12-130b79da4b9b,1.0,t*km,0.31005207242528077,0.0020486821875839415,0.00026386672917186283,7.205173738023721e-10,0.07150505052509601,0.3085466128253438,1.229617905033533e-06,4.196037621118321e-05
"Transport, light commercial truck, diesel powered, Northeast",61f86f6a-63bd-3e94-ba1b-317849b03e46,1.0,t*km,0.9438467752017115,0.00700815664915626,0.0008519337616119458,2.1927696657533727e-09,0.24595247856335653,0.9391167635093186,4.750927482601577e-06,0.00012345180109358137
"Transport, light commercial truck, diesel powered, Southwest",83494409-4f95-3c7d-b7d7-09653dd86919,1.0,t*km,0.9457473071256887,0.007302144049775542,0.0008714373060645596,2.197602359886936e-09,0.2561188992900157,0.941101730742054,4.662793469400808e-06,0.00012126924910570918
Glass cermet; at plant,435c3df8-57d0-467c-8896-37212b19e2b1,1.0,kg,1.0750117675264117,0.0026612831710180686,0.0001595951853870569,1.4447459122981998e-08,0.7553585117949728,1.0190653154701448,1.6487416495484104e-05,0.0018315213476612384
"Transport, single unit truck, long-haul, diesel powered, Northeast region",1ff386a3-2d0c-3a73-97b1-cf3c6fa10d2c,1.0,t*km,0.4324988679359721,0.0027343608680992903,0.0003602428789664554,1.0049420675672624e-09,0.09547524331360734,0.4303949342910082,1.759106540706156e-06,5.825666931000085e-05
"Transport, combination truck, long-haul, diesel powered",a685da05-1a42-3fe1-a68b-6db458be5e07,1.0,t*km,0.10205033514017357,0.0008825507555655341,0.00010044571134105663,2.393811518964254e-10,0.030879590265094747,0.10150722812456421,2.63484523428641e-07,1.6846984490934204e-05
"Transport, combination truck, long-haul, diesel powered, West North Central",cc8e796a-b812-31fd-b779-f0e9410bd681,1.0,t*km,0.09918801991657107,0.0008834594150827211,9.883463713604101e-05,2.3045901173852712e-10,0.030899656815644917,0.09867508204119499,2.4248425107139927e-07,1.5970348003135235e-05
"Transport, single unit truck, short-haul, diesel powered, Northwest",c365372e-b463-35b8-acee-d2ad71e2ccdd,1.0,t*km,0.3303062744668144,0.002195515947423284,0.00028190365840052205,7.674653148858012e-10,0.07664921228035225,0.32869731916480327,1.3538161854249747e-06,4.4470218639852574e-05
"Transport, single unit truck, long-haul, gasoline powered, South",8a219bfb-4213-3254-9f85-dd32da77d5c3,1.0,t*km,0.41357139324904285,0.0017701560719604215,0.00028413695455152587,9.274339089545125e-10,0.0629353703227125,0.4080164912615689,1.474652069037444e-05,5.860635758598419e-05
"Transport, combination truck, gasoline powered",463d05c9-8c19-3030-8b9f-380c098f5116,1.0,t*km,0.07849974118806655,0.00027501128961240624,5.011681313321763e-05,1.6965193650887677e-10,0.009618558372688145,0.07754213585305618,1.9032086822261114e-06,1.6152869188270197e-05
"Transport, single unit truck, long-haul, gasoline powered, Central",88a9889c-1b38-3735-8598-409e9fe1f36e,1.0,t*km,0.4067323788606333,0.00257373518718231,0.00031800160206129567,8.413341866802407e-10,0.08973577150411882,0.40489406397946315,1.5940553828634908e-06,5.0366837669320497e-05
"Transport, combination truck, long-haul, diesel powered, Northwest",829eb677-aa4c-3a1a-9611-c03515c40326,1.0,t*km,0.10164711024172568,0.0009187456921476257,0.00010211108911536121,2.3606257867272566e-10,0.03214199486182892,0.10110461109473835,2.584881608625755e-07,1.6873331035342258e-05
"Transport, single unit truck, long-haul, diesel powered, West",c2a7ddaa-164e-3a05-b063-221f68080142,1.0,t*km,0.45691623084564476,0.0028065808132107413,0.00037559105136254333,1.0618178191199987e-09,0.09809861431184831,0.4547298506979931,1.8675357731266185e-06,6.0161674535828244e-05
"Transport, ocean freighter, diesel powered",da0f5501-f4ab-32d1-80b7-b70d143608f6,1.0,t*km,0.006613188045919475,6.435284374064352e-05,1.121457162088025e-05,3.6018805408083226e-11,0.002319131063193557,0.006536693059372235,1.0519655306601681e-07,1.7289629307008866e-06
"Automotive painting, top coat, per vehicle",065d2f03-1ed0-3789-aa2d-651a29287d08,1.0,Item(s),83.8810431865447,0.1813481666321003,0.00960548991578778,1.2499657239177549e-06,12.519908714709453,79.37917101376004,0.001003466044592123,0.15034402995275148
"Asphalt binder, no additives, consumption mix, at terminal, from crude oil",f8ce5199-1666-452b-a267-8797c94d0560,1.0,kg,0.6384583449056945,0.0017681000615990595,0.00017143332123332035,2.7100718766486913e-11,0.036249112614242074,0.570558254094282,8.3529765813328e-06,0.002345905861977288
"Transport, single unit truck, short-haul, gasoline powered, East North Central",152b86c1-c318-3027-baf7-863ea194b59f,1.0,t*km,0.3252791386056003,0.0016518968735873224,0.00023911106591187613,7.25157371041311e-10,0.05921840105141291,0.31902997932606314,1.555059511184661e-05,7.583875498965261e-05
"Transport, single unit truck, short-haul, diesel powered, Central",1cb962d8-c4ea-39cf-be3f-9062109feb1d,1.0,t*km,0.33582234473999295,0.002145861515728779,0.00028114424092730696,7.802443370816859e-10,0.07491878207862307,0.3341977162203477,1.3665264866298083e-06,4.490669252137582e-05
"Transport, single unit truck, short-haul, gasoline powered, Alaska",0ee63a7f-7646-3daa-b359-4116bd9f2929,1.0,t*km,0.31986579281424016,0.001713961710869001,0.00024063198541464018,7.121952896251874e-10,0.06183383414108577,0.31361297548808625,1.4859743592013084e-05,8.251085851468215e-05
"Transport, single unit truck, long-haul, gasoline powered, West",5faf03a2-ab55-3768-a625-4c2a246a9a4d,1.0,t*km,0.43503582151519626,0.00183660332012242,0.00029731264802065037,9.747685054725588e-10,0.06541614925805211,0.4288290312611345,1.6802023400381746e-05,6.242310471859753e-05
