Category,Name,UUID,Location,Process Type,Description,Amount,Unit,GWP [kg CO2 eq],AP [kg SO2 eq],EP [kg N eq],ODP [kg CFC-11 eq],POCP [kg O3 eq],NREF [MJ],CO2 [kg],CH4 [kg],N2O [kg],electricity_GWP,electricity_AP,electricity_EP,electricity_ODP,electricity_POCP,electricity_NREF,electricity_CO2,electricity_CH4,electricity_N2O,electricity_qty,electricity_unit,nonrenewable fuel combustion_GWP,nonrenewable fuel combustion_AP,nonrenewable fuel combustion_EP,nonrenewable fuel combustion_ODP,nonrenewable fuel combustion_POCP,nonrenewable fuel combustion_NREF,nonrenewable fuel combustion_CO2,nonrenewable fuel combustion_CH4,nonrenewable fuel combustion_N2O,nonrenewable fuel combustion_qty,nonrenewable fuel combustion_unit,renewable fuel combustion_GWP,renewable fuel combustion_AP,renewable fuel combustion_EP,renewable fuel combustion_ODP,renewable fuel combustion_POCP,renewable fuel combustion_NREF,renewable fuel combustion_CO2,renewable fuel combustion_CH4,renewable fuel combustion_N2O,renewable fuel combustion_qty,renewable fuel combustion_unit
31-33: Manufacturing/3391: Medical Equipment and Supplies Manufacturing,Surgical appliance and supplies,6feeabd4-4fb1-322c-afb2-9a690518cf23,US,UNIT_PROCESS,"BEA Code & Name is '339113:Surgical appliance and supplies manufacturing'. This U.S. industry comprises establishments primarily engaged in manufacturing surgical appliances and supplies. Examples of products made by these establishments are orthopedic devices, prosthetic appliances, surgical dressings, crutches, surgical sutures, personal industrial safety devices (except protective eyewear), hospital beds, and operating room tables.

This USEEIO model, 2.0.1-411, was built using useeior v1.0.2 which can be found at https://github.com/USEPA/useeior/releases. More information at USEEIO is available at https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-models.
",1.0,USD,0.23258328634381883,0.00040520144239608136,0.00015761158729418027,6.592584773477403e-08,0.005672507780796844,3.2735003090573773,0.20099177482757236,0.0007238923926961339,2.4933625214065114e-05,0.019328718482258582,2.1880173539023196e-05,6.035792671776132e-06,2.82099619583187e-10,0.0002206140296640271,0.1408764268839914,0.018388498671419114,2.6220176177962938e-05,5.678039170885075e-07,0.15697551534109877,MJ,0,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,0,MJ
31-33: Manufacturing/3379: Other Furniture Related Product Manufacturing,"Mattresses, blinds and shades",2f3983df-82dd-3bf0-b5b5-10a3a0be9c72,US,UNIT_PROCESS,"BEA Code & Name is '337900:Other furniture related product manufacturing'. This industry group comprises establishments manufacturing furniture related products, such as mattresses, blinds, and shades.

This USEEIO model, 2.0.1-411, was built using useeior v1.0.2 which can be found at https://github.com/USEPA/useeior/releases. More information at USEEIO is available at https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-models.
",1.0,USD,0.454880092027685,0.0007201540483185361,0.0002908685983057339,1.2029492758995554e-07,0.010562385055499422,5.57128824760953,0.3334983373674446,0.001253156729155881,5.5555471033971985e-05,0.01056426449519905,1.195878250693456e-05,3.298910389809583e-06,1.541837860594141e-10,0.00012057834888855675,0.07699712922546258,0.010050379895221501,1.4330845395102967e-05,3.103377374469466e-07,0.08579621379739633,MJ,0,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,0,MJ
31-33: Manufacturing/3372: Office Furniture (including Fixtures) Manufacturing,Office furniture and custom architectural woodwork and millwork,e8c827ad-de85-3d36-9b9b-a0333614e58a,US,UNIT_PROCESS,"BEA Code & Name is '33721A:Office furniture and custom architectural woodwork and millwork manufacturing'. This industry comprises establishments primarily engaged in manufacturing office furniture and/or office and store fixtures. The furniture may be made on a stock or custom basis and may be assembled or unassembled (i.e., knockdown).Â  Related NAICS codes are: 337211, 337212, 337214

This USEEIO model, 2.0.1-411, was built using useeior v1.0.2 which can be found at https://github.com/USEPA/useeior/releases. More information at USEEIO is available at https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-models.
",1.0,USD,0.41700764246619637,0.0007245342604605154,0.00023515044597369086,9.268236231356698e-08,0.012319021100139273,5.877745122170442,0.3596720932799126,0.001294809347483917,3.555716918436184e-05,0.0365121231215071,4.1331844680237974e-05,1.1401666663522605e-05,5.328887195599598e-10,0.00041674188699154384,0.2661168379076745,0.0347360394392826,4.953014871400421e-05,1.072586708148235e-06,0.29652816085334677,MJ,0,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,0,MJ
31-33: Manufacturing/3372: Office Furniture (including Fixtures) Manufacturing,Shelving and lockers,9b02803f-61d5-3388-a0dc-4bec2b5d6991,US,UNIT_PROCESS,"BEA Code & Name is '337215:Showcase, partition, shelving, and locker manufacturing'. This industry comprises establishments primarily engaged in manufacturing office furniture and/or office and store fixtures. The furniture may be made on a stock or custom basis and may be assembled or unassembled (i.e., knockdown). 

This USEEIO model, 2.0.1-411, was built using useeior v1.0.2 which can be found at https://github.com/USEPA/useeior/releases. More information at USEEIO is available at https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-models.
",1.0,USD,0.5119181840346593,0.0007716979069232755,0.0002314268741263623,8.80883845199008e-08,0.01298120424718665,8.28816206148323,0.4459895340887914,0.0016509511695696024,3.1545476266279375e-05,0.04472778546558607,5.063200174918509e-05,1.3967177388700512e-05,6.527950249893884e-10,0.000510513772476343,0.32599629430213517,0.04255206181229151,6.067502178348022e-05,1.313931485595661e-06,0.36325052692815896,MJ,0,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,0,MJ
31-33: Manufacturing/3371: Household and Institutional Furniture and Kitchen Cabinet Manufacturing,Wood kitchen cabinets and countertops,e75ac13d-866e-31d8-8f67-6f8e27b45188,US,UNIT_PROCESS,"BEA Code & Name is '337110:Wood kitchen cabinet and countertop manufacturing'. This industry comprises establishments primarily engaged in manufacturing wood or plastics laminated on wood kitchen cabinets, bathroom vanities, and countertops (except freestanding). The cabinets and counters may be made on a stock or custom basis.

This USEEIO model, 2.0.1-411, was built using useeior v1.0.2 which can be found at https://github.com/USEPA/useeior/releases. More information at USEEIO is available at https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-models.
",1.0,USD,0.34891269560430016,0.0006534245557710697,0.0002178296859359728,8.810286472216097e-08,0.013848820340496023,4.503673715478987,0.3018382650433079,0.0011605066634696858,3.350360765299264e-05,0.04587039535970397,5.1925439945496525e-05,1.4323980993240855e-05,6.694712374743148e-10,0.0005235552875310896,0.33432415107926083,0.04363909096733987,6.222501759690949e-05,1.3474969997387546e-06,0.3725300752400468,MJ,0,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,0,MJ
31-33: Manufacturing/3371: Household and Institutional Furniture and Kitchen Cabinet Manufacturing,"Home furniture - Cabinets and non-wood, nonupholstered",ba60e7d4-4d1a-3a1f-be6f-121e79eab1d5,US,UNIT_PROCESS,"BEA Code & Name is '33712N:Other household nonupholstered furniture'. This industry comprises establishments primarily engaged in manufacturing (1) metal household-type furniture and freestanding cabinets, or (2) furniture of materials other than wood or metal, such as plastics, reed, rattan, wicker, and fiberglass. The furniture may be made on a stock or custom basis and may be assembled or unassembled (i.e., knockdown). Related NAICS codes are: 337124, 337125

This USEEIO model, 2.0.1-411, was built using useeior v1.0.2 which can be found at https://github.com/USEPA/useeior/releases. More information at USEEIO is available at https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-models.
",1.0,USD,0.5593221666600553,0.0008398721035563252,0.0002824373403558499,1.1777695063345862e-07,0.01273915416149664,8.238054699303394,0.47463630227866416,0.0016665632851954873,4.480977224248978e-05,0.03230612482352224,3.657064063304698e-05,1.0088256582674169e-05,4.715028330141543e-10,0.0003687354848014463,0.2354616233757785,0.030734636336150013,4.382454456447917e-05,9.490305442434487e-07,0.2623697270722361,MJ,0,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,0,MJ
31-33: Manufacturing/3371: Household and Institutional Furniture and Kitchen Cabinet Manufacturing,Home furniture - upholstered,ace92ad1-3ba4-386b-b5ed-5284955f5d9f,US,UNIT_PROCESS,"BEA Code & Name is 337121:Upholstered household furniture manufacturing. This U.S. industry comprises establishments primarily engaged in manufacturing upholstered householdtype furniture. The furniture may be made on a stock or custom basis.

This USEEIO model, 2.0.1-411, was built using useeior v1.0.2 which can be found at https://github.com/USEPA/useeior/releases. More information at USEEIO is available at https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-models.
",1.0,USD,0.47661705311941926,0.0008575441459402547,0.0002997940199918194,1.084977211573511e-07,0.012407177758437214,5.994041355250367,0.3820015703980973,0.0013730266366152343,5.4822725346968034e-05,0.02402797343856931,2.7199745762218945e-05,7.503232360244994e-06,3.50684509819156e-10,0.0002742503622166452,0.17512671863869766,0.022859164618574127,3.259490262310876e-05,7.058500774710485e-07,0.1951398648898374,MJ,0,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,0,MJ
31-33: Manufacturing/3371: Household and Institutional Furniture and Kitchen Cabinet Manufacturing,"Home furniture - wood, nonupholstered",75027d09-6b05-3171-8a76-2eb485b31a0d,US,UNIT_PROCESS,"BEA Code & Name is '337122:Nonupholstered wood household furniture manufacturing'. This U.S. industry comprises establishments primarily engaged in manufacturing nonupholstered wood household-type furniture and freestanding cabinets (except television, radio, and sewing machine cabinets). The furniture may be made on a stock or custom basis and may be assembled or unassembled (i.e., knockdown).

This USEEIO model, 2.0.1-411, was built using useeior v1.0.2 which can be found at https://github.com/USEPA/useeior/releases. More information at USEEIO is available at https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-models.
",1.0,USD,0.41986606854457004,0.0008738298832198295,0.00026167146529334313,1.0875189670244636e-07,0.016926310228381126,5.337635806093146,0.36182597349058565,0.0011806728908014194,4.166528194328964e-05,0.05009783851694804,5.671091964461665e-05,1.564408767554703e-05,7.311701083834318e-10,0.0005718064569477934,0.3651356654274241,0.04766089577306637,6.795971255182872e-05,1.4716831316934196e-06,0.40686267048130326,MJ,0,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,0,MJ
31-33: Manufacturing/3371: Household and Institutional Furniture and Kitchen Cabinet Manufacturing,Institutional furniture,44cf9cfc-690a-3c5a-8d48-1d6fc98ce809,US,UNIT_PROCESS,"BEA Code & Name is '337127:Institutional furniture manufacturing'. This U.S. industry comprises establishments primarily engaged in manufacturing institutional-type furniture (e.g., library, school, theater, and church furniture). Included in this industry are establishments primarily engaged in manufacturing general purpose hospital, laboratory, and dental furniture (e.g., tables, stools, and benches). The furniture may be made on a stock or custom basis and may be assembled or unassembled (i.e., knockdown).

This USEEIO model, 2.0.1-411, was built using useeior v1.0.2 which can be found at https://github.com/USEPA/useeior/releases. More information at USEEIO is available at https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-models.
",1.0,USD,0.4377899334427597,0.0006825122504283373,0.00025170064813742355,1.0162057820280649e-07,0.01120104995966516,6.253085493588644,0.37725078859463024,0.0013058564491708214,3.699834640236792e-05,0.03648669749816882,4.130306279014574e-05,1.1393726986033805e-05,5.325176365695734e-10,0.0004164516841399411,0.2659315244855515,0.03471185061158532,4.949565784364579e-05,1.0718398004554592e-06,0.29632167016799305,MJ,0,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,0,MJ
31-33: Manufacturing/3369: Other Transportation Equipment Manufacturing,"Motorcycle, bicycle, and parts",bef22992-5557-3f53-bafb-3e8b594e94d4,US,UNIT_PROCESS,"BEA Code & Name is '336991:Motorcycle, bicycle, and parts manufacturing'. This U.S. industry comprises establishments primarily engaged in manufacturing motorcycles, bicycles, tricycles and similar equipment, and parts.

This USEEIO model, 2.0.1-411, was built using useeior v1.0.2 which can be found at https://github.com/USEPA/useeior/releases. More information at USEEIO is available at https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-models.
",1.0,USD,0.3121684648978048,0.0005165203327346647,0.00012060070643237091,3.584308681573359e-08,0.007549631677001083,4.785661356522356,0.27313240610602746,0.0009390231164690319,1.4337246695340171e-05,0.011322972888740488,1.2817642929131586e-05,3.5358327996401047e-06,1.6525701625776963e-10,0.00012923809092953758,0.08252693854143575,0.010772181927748231,1.5360063538282842e-05,3.326256919316773e-07,0.09195795913913232,MJ,0,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,0,MJ
31-33: Manufacturing/3369: Other Transportation Equipment Manufacturing,Military armored vehicles and tanks,ba81e4b5-e8a4-3af2-b109-8f7aa729c79c,US,UNIT_PROCESS,"BEA Code & Name is '336992:Military armored vehicle, tank, and tank component manufacturing'. This U.S. industry comprises establishments primarily engaged in manufacturing complete military armored vehicles, combat tanks, specialized components for combat tanks, and self-propelled weapons.

This USEEIO model, 2.0.1-411, was built using useeior v1.0.2 which can be found at https://github.com/USEPA/useeior/releases. More information at USEEIO is available at https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-models.
",1.0,USD,0.3862852105157287,0.000582982487910601,0.0001655752965210717,7.318305302066796e-08,0.008750539871804634,6.054869973170309,0.3380573675470385,0.0011633028253499598,2.3795136233519527e-05,0.014968070214941202,1.6943905212743766e-05,4.674089934979286e-06,2.1845664095119488e-10,0.0001708424844328539,0.10909405355378812,0.01423996834108747,2.0304783187779e-05,4.397047278173398e-07,0.12156111321134999,MJ,0,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,0,MJ
31-33: Manufacturing/3369: Other Transportation Equipment Manufacturing,Other transportation equipment,8659cf59-db91-321e-84b8-e7b96c7792e5,US,UNIT_PROCESS,"BEA Code & Name is '336999:All other transportation equipment manufacturing'. This U.S. industry comprises establishments primarily engaged in manufacturing transportation equipment (except motor vehicles, motor vehicle parts, boats, ships, railroad rolling stock, aerospace products, motorcycles, bicycles, armored vehicles and tanks).

This USEEIO model, 2.0.1-411, was built using useeior v1.0.2 which can be found at https://github.com/USEPA/useeior/releases. More information at USEEIO is available at https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-models.
",1.0,USD,0.41947481181661034,0.0006548435588778504,0.00020737470668931852,8.937684459106905e-08,0.010169131112856047,6.42024492862649,0.36668789310776995,0.001263908489721785,3.140130387729661e-05,0.009990241972469673,1.130898710409111e-05,3.119659968251392e-06,1.4580601722594672e-10,0.00011402657350968332,0.07281339391847523,0.009504279934882044,1.3552160988793394e-05,2.934751483828071e-07,0.08113436922629591,MJ,0,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,0,MJ
31-33: Manufacturing/3366: Ship and Boat Building,Boats,c05b950b-babc-3562-aad0-df104384418a,US,UNIT_PROCESS,"BEA Code & Name is 336612:Boat building. This U.S. industry comprises establishments primarily engaged in building boats. Boats are defined as watercraft not built in shipyards and typically of the type suitable or intended for personal use. Included in this industry are establishments that manufacture heavy-duty inflatable rubber or inflatable plastic boats (RIBs).

This USEEIO model, 2.0.1-411, was built using useeior v1.0.2 which can be found at https://github.com/USEPA/useeior/releases. More information at USEEIO is available at https://www.epa.gov/land-research/us-environmentally-extended-input-output-useeio-models.
",1.0,USD,0.329400003859487,0.0006649783969118862,0.00019865629964316373,8.344669038425186e-08,0.01189129648874581,4.249269088598396,0.2882621205585012,0.0009452535015725269,2.858366325076338e-05,0.018999990054585424,2.1508051866740518e-05,5.933140411794416e-06,2.7730187965677445e-10,0.00021686199079188644,0.13848050568785528,0.01807576080102827,2.5774242977776487e-05,5.58147131561704e-07,0.15430579285594628,MJ,0,0,0,0,0,0,0,0,0,0,MJ,0,0,0,0,0,0,0,0,0,0,MJ
